,Fuel Type,Location,CompanyName,ModelName,Price,Year,KilometersDriven
1234,Petrol,Delhi,Maruti,Suzuki Swift,229000.0,2011,60000.0
1235,Petrol,Delhi,Hyundai,Grand i10,410000.0,2015,68000.0
1236,Petrol,Delhi,Volkswagen,Polo Highline1.2L,392000.0,2013,53000.0
1237,Petrol,Delhi,Maruti,Suzuki Swift,319000.0,2012,86000.0
1238,Petrol,Delhi,Hyundai,Creta,799000.0,2016,88000.0
1239,Petrol,Delhi,Honda,Brio S,244000.0,2011,39000.0
1240,Petrol,Delhi,Honda,Jazz SV,438000.0,2016,71000.0
1241,Petrol,Delhi,Skoda,Fabia Ambiente,210000.0,2011,37000.0
1242,Petrol,Delhi,Honda,City E,584000.0,2016,135000.0
1243,Petrol,Delhi,Hyundai,Grand i10,410000.0,2015,66000.0
1244,Petrol,Delhi,Hyundai,i10 Era,228000.0,2013,78000.0
1245,Petrol,Delhi,Ford,EcoSport Titanium,868000.0,2020,27000.0
1246,Petrol,Delhi,Hyundai,Grand i10,469000.0,2017,60000.0
1247,Petrol,Delhi,Renault,Kwid,318000.0,2016,36000.0
1248,Diesel,Delhi,Nissan,Kicks XV,848000.0,2019,37000.0
1249,Petrol,Delhi,Hyundai,Grand i10,697000.0,2022,7000.0
1250,Petrol,Delhi,Kia,Sonet HTX,1039000.0,2021,32000.0
1251,Petrol,Delhi,Hyundai,Elite i20,577000.0,2017,21000.0
1252,Petrol,Delhi,Hyundai,Creta,1025000.0,2018,57000.0
1253,Petrol+cng,Delhi,Hyundai,New Santro,459000.0,2019,75000.0
1254,Petrol,Delhi,Tata,Nexon XZ,678000.0,2019,60000.0
1255,Petrol,Delhi,Toyota,Camry,959000.0,2013,54000.0
1256,Petrol,Delhi,Honda,Amaze,365000.0,2013,47000.0
1257,Diesel,Delhi,Mahindra,XUV500 W6,966000.0,2018,60000.0
1258,Petrol,Delhi,Ford,Figo Titanium,507000.0,2019,72000.0
1259,Diesel,Delhi,Honda,WR-V i-DTEC,627000.0,2019,142000.0
1260,Petrol,Delhi,Maruti,Suzuki Swift,511000.0,2019,103000.0
1261,Petrol,Delhi,Hyundai,Grand i10,393000.0,2015,79000.0
1262,Petrol,Delhi,Honda,City VX,1165000.0,2020,36000.0
1263,Petrol,Delhi,Hyundai,i10 Magna,153000.0,2010,51000.0
1264,Petrol,Delhi,Honda,City,415000.0,2013,115000.0
1265,Petrol,Delhi,Renault,Triber RXT,726000.0,2022,8000.0
1266,Petrol,Delhi,Hyundai,Venue SX,930000.0,2019,17000.0
1267,Petrol,Delhi,Honda,Amaze,636000.0,2019,34000.0
1268,Petrol+cng,Delhi,Hyundai,New Santro,499000.0,2019,70000.0
1269,Petrol,Delhi,Tata,Altroz XZ,677000.0,2020,22000.0
1270,Petrol,Delhi,Hyundai,New i20,940000.0,2022,6000.0
1271,Petrol,Delhi,Kia,Seltos GTX,1644000.0,2019,23000.0
1272,Petrol,Delhi,Renault,Triber RXZ,680000.0,2022,24000.0
1273,Petrol,Delhi,Maruti,Suzuki Wagon,165000.0,2010,73000.0
1274,Petrol,Delhi,Hyundai,i20 Magna,342000.0,2013,73000.0
1275,Petrol,Delhi,Maruti,Suzuki Swift,199000.0,2010,68000.0
1276,Petrol,Delhi,Maruti,Suzuki Swift,219000.0,2010,68000.0
1277,Petrol,Delhi,Tata,Nexon XT,647000.0,2018,45000.0
1278,Petrol,Delhi,Maruti,Suzuki Wagon,249000.0,2012,58000.0
1279,Petrol,Delhi,Honda,WR-V i-VTEC,575000.0,2017,64000.0
1280,Petrol,Delhi,Honda,City V,4000.0,2013,90000.0
1281,Petrol,Delhi,Hyundai,i20 Sportz,235000.0,2011,83000.0
1282,Diesel,Delhi,Hyundai,Elite i20,580000.0,2018,41000.0
1283,Petrol+cng,Delhi,Maruti,Suzuki Wagon,489000.0,2019,77000.0
1284,Petrol,Delhi,Maruti,Suzuki Swift,299000.0,2012,31000.0
1285,Petrol,Delhi,Hyundai,Eon Era,184000.0,2012,42000.0
1286,Petrol,Delhi,Hyundai,Venue SX,1097000.0,2022,5000.0
1287,Petrol,Delhi,Hyundai,Grand i10,669000.0,2021,6000.0
1288,Petrol,Delhi,Maruti,Suzuki Baleno,497000.0,2016,39000.0
1289,Petrol,Delhi,Maruti,Suzuki Baleno,719000.0,2021,30000.0
1290,Petrol,Delhi,Kia,Seltos GTX,1342000.0,2019,47000.0
1291,Petrol,Delhi,Honda,City ZX,1346000.0,2020,35000.0
1292,Diesel,Delhi,Honda,WR-V i-DTEC,1040000.0,2021,24000.0
1293,Petrol,Delhi,Volkswagen,Polo Comfortline,469000.0,2015,35000.0
1294,Petrol,Delhi,Maruti,Suzuki Swift,429000.0,2017,39000.0
1295,Petrol,Delhi,Hyundai,Grand i10,419000.0,2015,81000.0
1296,Petrol,Delhi,Skoda,Fabia Classic,199000.0,2011,71000.0
1297,Petrol,Delhi,Honda,Brio V,273000.0,2013,60000.0
1298,Diesel,Delhi,Hyundai,Creta,749000.0,2017,105000.0
1299,Diesel,Delhi,Kia,Sonet GTX,1118000.0,2021,35000.0
1300,Petrol,Delhi,Maruti,Suzuki Swift,654000.0,2022,21000.0
1301,Petrol,Delhi,Maruti,Suzuki Ritz,311000.0,2015,90000.0
1302,Petrol,Delhi,Renault,Kwid RXT,317000.0,2017,33000.0
1303,Petrol,Delhi,Maruti,Suzuki Swift,420000.0,2017,31000.0
1304,Petrol+cng,Delhi,Maruti,Suzuki Swift,469000.0,2016,51000.0
1305,Petrol,Delhi,Honda,City VX,882000.0,2019,43000.0
1306,Petrol,Delhi,Maruti,Suzuki Baleno,538000.0,2017,59000.0
1307,Petrol,Delhi,Hyundai,Creta,9000.0,2017,67000.0
1308,Petrol,Delhi,Hyundai,Creta,953000.0,2018,59000.0
1309,Petrol,Delhi,Nissan,Magnite XV,891000.0,2020,25000.0
1310,Petrol,Delhi,Hyundai,Creta,1241000.0,2019,31000.0
1311,Petrol,Delhi,Hyundai,Creta,1043000.0,2019,40000.0
1312,Petrol+cng,Delhi,Maruti,Suzuki Wagon,578000.0,2021,25000.0
1313,Petrol,Delhi,Hyundai,Creta,918000.0,2017,76000.0
1314,Petrol,Delhi,Toyota,Etios VX,246000.0,2011,72000.0
1315,Petrol,Delhi,Volkswagen,Polo Comfortline,543000.0,2017,28000.0
1316,Petrol,Delhi,Honda,City S,259000.0,2010,65000.0
1317,Petrol,Delhi,Toyota,Etios Liva,334000.0,2012,22000.0
1318,Petrol,Delhi,Maruti,Suzuki Swift,323000.0,2012,60000.0
1319,Petrol,Delhi,Datsun,Redi-GO S,189000.0,2016,33000.0
1320,Diesel,Delhi,Kia,Seltos HTK,1099000.0,2020,108000.0
1321,Petrol,Delhi,Hyundai,i20 Magna,249000.0,2011,65000.0
1322,Petrol,Delhi,Honda,City,288000.0,2011,49000.0
1323,Petrol,Delhi,Maruti,Suzuki Baleno,598000.0,2018,43000.0
1324,Petrol,Delhi,Toyota,Etios Liva,277000.0,2012,48000.0
1325,Petrol,Delhi,Kia,Sonet GTX,9000.0,2020,97000.0
1326,Petrol,Delhi,Maruti,Suzuki Baleno,549000.0,2016,52000.0
1327,Petrol,Delhi,Kia,Seltos GTX,1361000.0,2020,61000.0
1328,Petrol,Delhi,Honda,City V,1143000.0,2020,32000.0
1329,Petrol,Delhi,Ford,Figo Aspire,454000.0,2017,65000.0
1330,Petrol,Delhi,Hyundai,Creta,880000.0,2018,52000.0
1331,Petrol,Delhi,Maruti,Suzuki Baleno,538000.0,2016,47000.0
1332,Petrol,Delhi,Renault,Kiger RXZ,709000.0,2021,33000.0
1333,Petrol,Delhi,Toyota,Glanza V,682000.0,2019,19000.0
1334,Petrol,Delhi,Maruti,Suzuki Ritz,348000.0,2014,40000.0
1335,Petrol,Delhi,Maruti,Suzuki Swift,386000.0,2013,74000.0
1336,Petrol,Delhi,Honda,City,384000.0,2012,37000.0
1337,Petrol,Delhi,Honda,Amaze,346000.0,2014,68000.0
1338,Petrol,Delhi,Honda,City S,610000.0,2017,37000.0
1339,Petrol,Delhi,Honda,Accord,399000.0,2011,66000.0
1340,Petrol,Delhi,Maruti,Suzuki Ritz,199000.0,2011,47000.0
1341,Diesel,Delhi,Tata,Nexon XM,580000.0,2019,101000.0
1342,Petrol,Delhi,Hyundai,i20 Asta,307000.0,2012,70000.0
1343,Petrol,Delhi,Hyundai,Fluidic Verna,652000.0,2016,18000.0
1344,Petrol+cng,Delhi,Hyundai,Elite i20,552000.0,2016,99000.0
1345,Petrol,Delhi,Maruti,Suzuki Baleno,954000.0,2023,5000.0
1346,Diesel,Delhi,Maruti,Suzuki Vitara,699000.0,2018,42000.0
1347,Petrol,Delhi,Maruti,Suzuki Eeco,466000.0,2019,24000.0
1348,Diesel,Delhi,Hyundai,Creta,1126000.0,2019,51000.0
1349,Petrol,Delhi,Kia,Carens Luxury,1553000.0,2022,13000.0
1350,Petrol,Delhi,Hyundai,Creta,1216000.0,2019,52000.0
1351,Petrol,Delhi,Maruti,Suzuki Ciaz,896000.0,2019,48000.0
1352,Diesel,Delhi,Mahindra,Marazzo M6,891000.0,2019,58000.0
1353,Petrol,Delhi,Toyota,Etios Liva,234000.0,2011,63000.0
1354,Petrol,Delhi,Hyundai,Elite i20,547000.0,2016,71000.0
1355,Petrol,Delhi,Volkswagen,Polo Comfortline,429000.0,2016,83000.0
1356,Petrol,Delhi,Maruti,Suzuki Ciaz,549000.0,2015,63000.0
1357,Petrol,Delhi,Hyundai,Grand i10,495000.0,2017,40000.0
1358,Petrol,Delhi,Honda,City V,314000.0,2011,79000.0
1359,Petrol,Delhi,Nissan,Sunny XV,549000.0,2017,48000.0
1360,Petrol,Delhi,Honda,Brio S(O)MT,232000.0,2012,84000.0
1361,Petrol,Delhi,Hyundai,Verna Fluidic,4000.0,2012,58000.0
1362,Petrol+cng,Delhi,Hyundai,Grand i10,526000.0,2017,19000.0
1363,Petrol,Delhi,Toyota,Etios VX,273000.0,2011,48000.0
1364,Petrol,Delhi,Hyundai,i10 Era,149000.0,2010,52000.0
1365,Petrol,Delhi,Renault,Kiger RXT,770000.0,2022,10000.0
1366,Petrol,Delhi,Maruti,Suzuki Wagon,561000.0,2021,10000.0
1367,Petrol,Delhi,Honda,WR-V i-VTEC,615000.0,2017,28000.0
1368,Petrol,Delhi,Maruti,Suzuki New,1149000.0,2022,5000.0
1369,Petrol,Delhi,Maruti,Suzuki Celerio,525000.0,2022,4000.0
1370,Diesel,Delhi,Hyundai,Creta,893000.0,2019,44000.0
1371,Petrol,Delhi,Tata,Nexon XM,660000.0,2019,40000.0
1372,Petrol,Delhi,Hyundai,Grand i10,508000.0,2018,24000.0
1373,Petrol,Delhi,Renault,Kwid RXT,315000.0,2017,31000.0
1374,Petrol+cng,Delhi,Hyundai,Eon Era,286000.0,2017,52000.0
1375,Petrol,Delhi,Honda,Amaze,359000.0,2013,76000.0
1376,Petrol,Delhi,Renault,Kwid,295000.0,2018,89000.0
1377,Petrol,Delhi,Maruti,Suzuki Baleno,510000.0,2018,43000.0
1378,Petrol,Delhi,Hyundai,i10 Sportz,349000.0,2015,66000.0
1379,Petrol+cng,Delhi,Hyundai,i10 Sportz,399000.0,2016,62000.0
1380,Petrol,Delhi,Honda,Civic ZX,1629000.0,2020,44000.0
1381,Petrol,Delhi,Maruti,Suzuki Wagon,297000.0,2014,43000.0
1382,Petrol+cng,Delhi,Maruti,Suzuki Swift,449000.0,2017,46000.0
1383,Petrol,Delhi,Maruti,Suzuki Swift,332000.0,2014,58000.0
1384,Petrol,Delhi,Maruti,Suzuki Swift,349000.0,2014,112000.0
1385,Petrol+cng,Delhi,Maruti,Suzuki Wagon,664000.0,2022,8000.0
1386,Petrol,Delhi,Volkswagen,Polo Trendline,569000.0,2020,33000.0
1387,Petrol,Delhi,Nissan,Kicks XV,890000.0,2022,7000.0
1388,Diesel,Delhi,Tata,Harrier XM,1127000.0,2019,65000.0
1389,Petrol,Delhi,Maruti,Suzuki Baleno,733000.0,2020,5000.0
1390,Diesel,Delhi,Tata,Altroz XZ,661000.0,2020,40000.0
1391,Petrol,Delhi,Maruti,Suzuki Ignis,543000.0,2017,13000.0
1392,Petrol,Delhi,Skoda,Kushaq Style,1738000.0,2022,6000.0
1393,Petrol,Delhi,Hyundai,Grand i10,339000.0,2014,63000.0
1394,Petrol,Delhi,Maruti,Suzuki Baleno,585000.0,2018,24000.0
1395,Petrol,Delhi,Hyundai,i20 Era,224000.0,2011,47000.0
1396,Diesel,Delhi,Maruti,Suzuki Vitara,799000.0,2019,81000.0
1397,Petrol,Delhi,Maruti,Suzuki Baleno,450000.0,2016,45000.0
1398,Petrol+cng,Delhi,Honda,Amaze,610000.0,2019,40000.0
1399,Petrol,Delhi,Maruti,Suzuki Ritz,310000.0,2014,49000.0
1400,Petrol+cng,Delhi,Hyundai,Grand i10,610000.0,2020,40000.0
1401,Petrol,Delhi,Hyundai,Elite i20,415000.0,2015,75000.0
1402,Petrol+cng,Delhi,Maruti,Suzuki Swift,399000.0,2015,69000.0
1403,Petrol,Delhi,Honda,Brio VX,389000.0,2015,16000.0
1404,Petrol,Delhi,Maruti,Suzuki A-Star,139000.0,2009,51000.0
1405,Petrol,Delhi,Maruti,Suzuki Baleno,676000.0,2020,26000.0
1406,Petrol,Delhi,Honda,WR-V i-VTEC,822000.0,2021,32000.0
1407,Petrol,Delhi,MG,Motors Astor,1399000.0,2022,3000.0
1408,Petrol,Delhi,Maruti,Suzuki Wagon,559000.0,2022,10000.0
1409,Diesel,Delhi,Hyundai,Creta,882000.0,2018,22000.0
1410,Petrol,Delhi,Volkswagen,Virtus Comfortline,1052000.0,2022,5000.0
1411,Petrol,Delhi,Tata,Altroz XZ,714000.0,2021,10000.0
1412,Petrol,Delhi,Renault,Duster RXS,805000.0,2020,20000.0
1413,Petrol+cng,Delhi,Hyundai,Grand i10,418000.0,2016,85000.0
1414,Petrol+cng,Delhi,Hyundai,i10 Magna,245000.0,2012,84000.0
1415,Petrol,Delhi,Ford,EcoSport Titanium,652000.0,2015,21000.0
1416,Petrol+cng,Delhi,Maruti,Suzuki Wagon,279000.0,2013,47000.0
1417,Petrol+cng,Delhi,Maruti,Suzuki Swift,367000.0,2013,46000.0
1418,Petrol,Delhi,Volkswagen,Polo Comfortline,379000.0,2014,28000.0
1419,Petrol,Delhi,Renault,Kwid CLIMBER,299000.0,2017,60000.0
1420,Petrol,Delhi,Renault,Kwid RXT,214000.0,2016,79000.0
1421,Petrol+cng,Delhi,Renault,Duster RxL,437000.0,2013,54000.0
1422,Petrol,Delhi,Nissan,Sunny XE,239000.0,2012,68000.0
1423,Petrol+cng,Delhi,Maruti,Suzuki Wagon,184000.0,2010,57000.0
1424,Petrol,Delhi,Maruti,Suzuki Wagon,280000.0,2014,74000.0
1425,Petrol,Delhi,Tata,Nexon XZA,995000.0,2020,34000.0
1426,Petrol,Delhi,Maruti,Suzuki Ciaz,686000.0,2018,35000.0
1427,Petrol,Delhi,Maruti,Suzuki Baleno,644000.0,2019,27000.0
1428,Petrol,Delhi,Tata,Nexon XM,661000.0,2019,39000.0
1429,Petrol,Delhi,MG,Motors Astor,1185000.0,2022,4000.0
1430,Petrol+cng,Delhi,Maruti,Suzuki Wagon,518000.0,2019,45000.0
1431,Petrol,Delhi,Tata,Nexon XZA,984000.0,2021,34000.0
1432,Petrol,Delhi,Hyundai,New i20,991000.0,2021,14000.0
1433,Petrol,Delhi,Hyundai,Grand i10,369000.0,2015,92000.0
1434,Petrol,Delhi,Maruti,Suzuki Alto,239000.0,2014,35000.0
1435,Petrol+cng,Delhi,Maruti,Suzuki Alto,195000.0,2012,94000.0
1436,Diesel,Delhi,Hyundai,Elite i20,558000.0,2018,57000.0
1437,Petrol+cng,Delhi,Maruti,Suzuki Alto,219000.0,2012,48000.0
1438,Petrol,Delhi,Hyundai,Grand i10,449000.0,2017,28000.0
1439,Petrol,Delhi,Hyundai,i10 Sportz,280000.0,2016,31000.0
1440,Petrol,Delhi,Hyundai,i20 Magna,195000.0,2010,71000.0
1441,Petrol,Delhi,Honda,Brio EX,299000.0,2014,35000.0
1442,Petrol,Delhi,Renault,Kwid RXT,336000.0,2018,38000.0
1443,Petrol,Delhi,Volkswagen,Polo Comfortline,415000.0,2015,65000.0
1444,Petrol+cng,Delhi,Maruti,Suzuki Celerio,482000.0,2020,90000.0
1445,Petrol,Delhi,Hyundai,Creta,823000.0,2017,49000.0
1446,Petrol,Delhi,Maruti,Suzuki Swift,468000.0,2017,24000.0
1447,Petrol,Delhi,Hyundai,Verna,956000.0,2018,65000.0
1448,Diesel,Delhi,Tata,Harrier XZ,1381000.0,2019,22000.0
1449,Petrol,Delhi,Hyundai,Grand i10,489000.0,2018,7000.0
1450,Petrol+cng,Delhi,Honda,WR-V i-VTEC,877000.0,2021,18000.0
1451,Diesel,Delhi,Mahindra,Alturas G4,1993000.0,2019,47000.0
1452,Diesel,Delhi,Hyundai,Verna,883000.0,2018,65000.0
1453,Petrol+cng,Delhi,Maruti,Suzuki Wagon,274000.0,2013,96000.0
1454,Petrol+cng,Delhi,Honda,Amaze,475000.0,2017,80000.0
1455,Petrol+cng,Delhi,Maruti,Suzuki Swift,374000.0,2013,71000.0
1456,Diesel,Delhi,Maruti,Suzuki Dzire,674000.0,2019,46000.0
1457,Petrol,Delhi,Maruti,Suzuki Swift,369000.0,2014,74000.0
1458,Petrol,Delhi,Maruti,Suzuki Ignis,599000.0,2021,28000.0
1459,Petrol,Delhi,Maruti,Suzuki Alto,330000.0,2020,14000.0
1460,Petrol+cng,Delhi,Maruti,Suzuki Baleno,576000.0,2018,46000.0
1461,Petrol,Delhi,Renault,Kwid RXT,264000.0,2016,65000.0
1462,Petrol,Delhi,Mahindra,XUV700 AX,2039000.0,2022,15000.0
1463,Diesel,Delhi,Toyota,Innova Crysta,1440000.0,2017,48000.0
1464,Petrol,Delhi,Maruti,Suzuki Baleno,623000.0,2019,30000.0
1465,Petrol+cng,Delhi,Hyundai,Grand i10,397000.0,2016,98000.0
1466,Petrol,Delhi,Maruti,Suzuki Swift,397000.0,2015,82000.0
1467,Petrol,Delhi,MG,Motors Astor,1368000.0,2021,25000.0
1468,Petrol,Delhi,Maruti,Suzuki Baleno,693000.0,2021,37000.0
1469,Diesel,Delhi,Ford,Endeavour Titanium,2597000.0,2019,35000.0
1470,Petrol,Delhi,Skoda,Kushaq Active,1039000.0,2022,9000.0
1471,Petrol,Delhi,Honda,Jazz V,437000.0,2015,19000.0
1472,Petrol,Delhi,Hyundai,Elite i20,619000.0,2018,17000.0
1473,Diesel,Delhi,Honda,Amaze 1.5L,279000.0,2014,43000.0
1474,Petrol,Delhi,Maruti,Suzuki Swift,356000.0,2013,20000.0
1475,Petrol+cng,Delhi,Nissan,Micra Active,345000.0,2017,55000.0
1476,Petrol,Delhi,Toyota,Corolla Altis,844000.0,2015,41000.0
1477,Petrol,Delhi,Maruti,Suzuki Ciaz,540000.0,2015,46000.0
1478,Petrol,Delhi,Volkswagen,Polo Comfortline,457000.0,2017,102000.0
1479,Petrol,Delhi,Hyundai,Creta,781000.0,2016,116000.0
1480,Petrol,Delhi,Honda,Amaze,399000.0,2015,9000.0
1481,Petrol,Delhi,Tata,Zest XMS,268000.0,2014,60000.0
1482,Diesel,Delhi,Jeep,Compass Longitude,1125000.0,2018,20000.0
1483,Petrol,Delhi,Renault,Kwid RXT,279000.0,2017,23000.0
1484,Petrol,Delhi,Tata,Punch Adventure,656000.0,2022,12000.0
1485,Petrol,Delhi,Volkswagen,Taigun GT,1438000.0,2021,12000.0
1486,Petrol,Delhi,Hyundai,Xcent SX,449000.0,2016,50000.0
1487,Petrol,Delhi,Maruti,Suzuki Swift,689000.0,2023,3000.0
1488,Petrol,Delhi,Renault,Kiger RXZ,765000.0,2022,2000.0
1489,Petrol,Delhi,Tata,Nexon XZA,951000.0,2020,10000.0
1490,Petrol,Delhi,Hyundai,i20 Active,505000.0,2016,30000.0
1491,Petrol,Delhi,Tata,Altroz XM,638000.0,2021,19000.0
1492,Petrol,Delhi,Renault,Triber RXL,498000.0,2019,31000.0
1493,Petrol,Delhi,Maruti,Suzuki Baleno,760000.0,2021,16000.0
1494,Diesel,Delhi,BMW,X1 sDrive20d,22000.0,2017,32000.0
1495,Petrol,Delhi,Maruti,Suzuki XL6,988000.0,2021,14000.0
1496,Petrol,Delhi,Nissan,Terrano XL,492000.0,2014,45000.0
1497,Petrol+cng,Delhi,Hyundai,Grand i10,474000.0,2017,57000.0
1498,Petrol,Delhi,Hyundai,Xcent S,464000.0,2017,122000.0
1499,Petrol,Delhi,Maruti,Suzuki Baleno,574000.0,2021,17000.0
1500,Petrol+cng,Delhi,Maruti,Suzuki Eeco,426000.0,2019,25000.0
1501,Petrol,Delhi,Hyundai,Grand i10,388000.0,2015,41000.0
1502,Petrol,Delhi,Hyundai,i20 Magna,359000.0,2013,50000.0
1503,Petrol,Delhi,Nissan,Micra XV,410000.0,2016,52000.0
1504,Petrol+cng,Delhi,Tata,Tigor Revotron,726000.0,2022,25000.0
1505,Diesel,Delhi,Hyundai,Fluidic Verna,499000.0,2016,106000.0
1507,Petrol,Delhi,Mahindra,XUV700 AX,1849000.0,2022,9000.0
1508,Petrol,Delhi,Maruti,Suzuki Swift,514000.0,2019,26000.0
1509,Petrol,Delhi,Tata,Tigor XE,559000.0,2021,2000.0
1510,Petrol+cng,Delhi,Honda,Amaze,457000.0,2016,57000.0
1511,Petrol,Delhi,Maruti,Suzuki Alto,314000.0,2018,17000.0
1512,Petrol,Delhi,Mahindra,Thar LX,1397000.0,2021,18000.0
1513,Diesel,Delhi,Mahindra,Marazzo M2,870000.0,2020,45000.0
1514,Diesel,Delhi,Maruti,Suzuki S-Cross,664000.0,2018,99000.0
1515,Petrol,Delhi,Kia,Sonet GTX,974000.0,2020,43000.0
1516,Petrol,Delhi,Hyundai,Elite i20,581000.0,2017,36000.0
1517,Petrol,Delhi,Skoda,Rapid New,629000.0,2017,52000.0
1518,Diesel,Delhi,BMW,5 Series,2550000.0,2017,45000.0
1519,Petrol+cng,Delhi,Renault,Kwid RXL,358000.0,2019,35000.0
1520,Diesel,Delhi,Tata,Hexa XM,692000.0,2017,81000.0
1521,Petrol,Delhi,Renault,Kwid RXT,219000.0,2015,48000.0
1522,Petrol+cng,Delhi,Maruti,Suzuki Ritz,334000.0,2014,81000.0
1523,Petrol,Delhi,Maruti,Suzuki Vitara,824000.0,2020,32000.0
1524,Petrol,Delhi,Maruti,Suzuki Ciaz,588000.0,2016,98000.0
1525,Petrol,Delhi,Maruti,Suzuki Ciaz,594000.0,2017,99000.0
1526,Diesel,Delhi,Mahindra,TUV300 T10,587000.0,2018,57000.0
1527,Petrol,Delhi,Toyota,Etios V,226000.0,2011,50000.0
1528,Petrol,Delhi,Volkswagen,Polo Comfortline,379000.0,2015,40000.0
1529,Petrol,Delhi,Volkswagen,Polo GT,476000.0,2014,66000.0
1530,Petrol,Delhi,Audi,A3 35,2250000.0,2018,27000.0
1531,Petrol+cng,Delhi,Maruti,Suzuki Swift,450000.0,2016,53000.0
1532,Petrol,Delhi,Tata,Zest XT,335000.0,2015,44000.0
1533,Petrol,Delhi,Hyundai,Grand i10,376000.0,2015,17000.0
1534,Diesel,Hyderabad,Maruti,Suzuki Vitara,924000.0,2018,64000.0
1535,Diesel,Hyderabad,Volkswagen,Ameo Comfortline,682000.0,2019,42000.0
1536,Diesel,Hyderabad,Tata,Hexa XT,1076000.0,2018,75000.0
1537,Diesel,Hyderabad,Tata,Hexa XTA,980000.0,2017,124000.0
1538,Petrol,Hyderabad,Maruti,Suzuki Alto,429000.0,2022,3000.0
1539,Diesel,Hyderabad,Maruti,Suzuki Ciaz,643000.0,2014,52000.0
1540,Petrol,Hyderabad,Hyundai,Grand i10,599000.0,2016,30000.0
1541,Petrol,Hyderabad,Tata,Tiago Revotron,560000.0,2018,32000.0
1542,Diesel,Hyderabad,Nissan,Kicks XV,943000.0,2019,28000.0
1543,Petrol,Hyderabad,Nissan,Magnite XV,930000.0,2021,24000.0
1544,Diesel,Hyderabad,Maruti,Suzuki S-Cross,929000.0,2018,101000.0
1545,Petrol,Hyderabad,Maruti,Suzuki Eeco,499000.0,2019,19000.0
1546,Petrol,Hyderabad,Toyota,Yaris J,769000.0,2018,31000.0
1547,Petrol,Hyderabad,Maruti,Suzuki Ignis,595000.0,2017,32000.0
1548,Petrol,Hyderabad,Maruti,Suzuki Alto,385000.0,2018,23000.0
1549,Diesel,Hyderabad,Ford,Figo Aspire,696000.0,2019,51000.0
1550,Petrol,Hyderabad,Tata,Nexon XZ,833000.0,2019,61000.0
1551,Diesel,Hyderabad,Maruti,Suzuki S-Cross,792000.0,2017,88000.0
1552,Diesel,Hyderabad,Ford,Figo Titanium1.5,580000.0,2017,56000.0
1553,Diesel,Hyderabad,Ford,Freestyle Titanium,555000.0,2018,106000.0
1554,Petrol,Hyderabad,Maruti,Suzuki Swift,679000.0,2019,45000.0
1555,Petrol,Hyderabad,Maruti,Suzuki Baleno,599000.0,2017,43000.0
1556,Diesel,Hyderabad,Ford,Figo Aspire,696000.0,2019,51000.0
1557,Petrol,Hyderabad,Tata,Nexon XZ,833000.0,2019,61000.0
1558,Petrol,Hyderabad,Maruti,Suzuki Baleno,691000.0,2019,21000.0
1559,Petrol,Hyderabad,Renault,Kwid,469000.0,2020,22000.0
1560,Diesel,Hyderabad,MG,Motors Hector,14000.0,2019,85000.0
1561,Diesel,Hyderabad,Hyundai,Fluidic Verna,959000.0,2017,59000.0
1562,Petrol,Hyderabad,Maruti,Suzuki Alto,392000.0,2021,17000.0
1563,Petrol,Hyderabad,Hyundai,Grand i10,418000.0,2016,47000.0
1564,Diesel,Hyderabad,Maruti,Suzuki Swift,563000.0,2014,84000.0
1565,Petrol,Hyderabad,Volkswagen,Virtus Topline,1654000.0,2023,2000.0
1566,Petrol,Hyderabad,Maruti,Suzuki Wagon,279000.0,2011,54000.0
1567,Diesel,Hyderabad,Maruti,Suzuki Ciaz,659000.0,2016,97000.0
1568,Petrol,Hyderabad,Kia,Sonet HTX,1237000.0,2022,14000.0
1569,Diesel,Hyderabad,Tata,Zest XT,533000.0,2017,82000.0
1570,Petrol,Hyderabad,Maruti,Suzuki Vitara,924000.0,2022,20000.0
1571,Petrol,Hyderabad,Maruti,Suzuki Baleno,616000.0,2016,32000.0
1572,Petrol,Hyderabad,Maruti,Suzuki Alto,433000.0,2021,5000.0
1573,Petrol,Hyderabad,Maruti,Suzuki Baleno,549000.0,2016,65000.0
1574,Petrol,Hyderabad,Hyundai,Elite i20,635000.0,2017,103000.0
1575,Petrol,Hyderabad,Kia,Seltos HTK,1069000.0,2020,92000.0
1576,Diesel,Hyderabad,Hyundai,Fluidic Verna,832000.0,2017,55000.0
1577,Diesel,Hyderabad,Maruti,Suzuki Swift,558000.0,2013,80000.0
1578,Petrol,Hyderabad,Maruti,Suzuki Dzire,699000.0,2019,46000.0
1579,Petrol,Hyderabad,MG,Motors Hector,1547000.0,2022,12000.0
1580,Petrol,Hyderabad,Tata,Nexon XZ,1094000.0,2022,17000.0
1581,Diesel,Hyderabad,Hyundai,Creta,1375000.0,2018,41000.0
1582,Diesel,Hyderabad,Tata,Nexon XZ,1278000.0,2022,15000.0
1583,Petrol,Hyderabad,Maruti,Suzuki Wagon,359000.0,2013,32000.0
1584,Petrol,Hyderabad,Honda,City,399000.0,2013,77000.0
1585,Petrol,Hyderabad,Hyundai,Verna,981000.0,2018,40000.0
1586,Diesel,Hyderabad,Skoda,Rapid Elegance,539000.0,2013,66000.0
1587,Petrol,Hyderabad,Maruti,Suzuki Baleno,778000.0,2019,30000.0
