ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
154,Hyundai Elite i20,"5,36,000",2015,123537,DIESEL,"Whitefield Main Road, Bhoruka Tech Park, Benga...",https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-bangalore-10235657783/,https://fastly-production.24c.in/hello-ar/dev/uploads/fb90acb3-5373-4e0a-b1e5-7466f6893763/f78e5c05-208c-4e4d-b28f-1c870788adb1/42.jpg?w=690&auto=format
155,Maruti Swift Dzire,"4,58,000",2014,122200,PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga...",https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-bangalore-10229153753/,https://fastly-production.24c.in/hello-ar/dev/uploads/946fc3be-6087-48e8-83c9-3863e3b22de3/d46811d7-b4fc-406a-91d9-17f451a27546/42.jpg?w=690&auto=format
156,Volkswagen Polo,"5,47,000",2016,90261,PETROL,"GT World Mall, Bengaluru",https://www.cars24.com/buy-used-volkswagen-polo-2016-cars-bangalore-10248452787/,https://fastly-production.24c.in/hello-ar/dev/uploads/fed82398-ae5a-4bc3-986b-d342c7b6039f/d3a28c1c-190f-472e-ad68-8e00e149b548/44.jpg?w=690&auto=format
157,Hyundai NEW I20,"10,71,000",2022,16869,DIESEL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-hyundai-new-i20-2022-cars-bangalore-10267550787/,https://fastly-production.24c.in/hello-ar/dev/uploads/6521398b6f5fcc1eddb4e3bd/30d68f54-6044-4524-9653-c3671fe03ecb/slot/1-7-EX-1.JPG?w=690&auto=format
158,Hyundai Elite i20,"5,78,000",2015,54154,PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga...",https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-bangalore-10250011781/,https://fastly-production.24c.in/hello-ar/dev/uploads/b459c8f7-e81a-44ee-8ce8-07c3735d9ddf/7b0700b3-2e51-4f5a-809e-3dfdc84e3cf5/45.jpg?w=690&auto=format
159,Ford Ecosport,"6,54,000",2016,19397,PETROL,"Garuda Mall, Magrath Road, Bengaluru",https://www.cars24.com/buy-used-ford-ecosport-2016-cars-bangalore-10212350776/,https://fastly-production.24c.in/hello-ar/dev/uploads/64e367bb11b30b83408b2aed/e1e84ffb-dc6a-4bf5-9ba5-f77145e16d7d/slot/10212350776-6b3555c3305a40f29186b38f5b37cfc3-Exterior-7.jpg?w=690&auto=format
160,Maruti Alto K10,"3,06,000",2016,81210,PETROL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-bangalore-10220010765/,https://fastly-production.24c.in/hello-ar/dev/uploads/9ead4f77-3bbb-4e74-adfb-3159b0e351bb/752725f6-f91d-4e04-a038-6a6c4fe26b9b/42.jpg?w=690&auto=format
161,Jeep Compass,"10,02,000",2017,111538,DIESEL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-jeep-compass-2017-cars-bangalore-10284352787/,https://fastly-production.24c.in/hello-ar/dev/uploads/5d0ec3c7-2b38-4f4f-8241-91f511233cd2/19f11616-3424-4bb9-b75f-9efc73465bbe/43.jpg?w=690&auto=format
162,Honda WR-V,"8,00,000",2017,14338,PETROL,"GT World Mall, Bengaluru",https://www.cars24.com/buy-used-honda-wr-v-2017-cars-bangalore-10272256784/,https://fastly-production.24c.in/hello-ar/dev/uploads/6518140dbd66fddf0816744c/877a173e-1e16-4827-9317-e57a8a165cdd/slot/7-10272256784-dc38d49916684a15ba0466eeb27c0a94-Exterior-7.jpg?w=690&auto=format
163,Hyundai i10,"2,78,000",2011,89678,PETROL,"Hosur Road, Singasandra, Bengaluru",https://www.cars24.com/buy-used-hyundai-i10-2011-cars-bangalore-11113916706/,https://fastly-production.24c.in/hello-ar/dev/uploads/ebcdadea-98b6-4967-9b77-fdd85aa96ea5/c7569df3-f005-476a-83db-9be7ef107f77/43.jpg?w=690&auto=format
164,Hyundai i20,"5,06,000",2014,34836,PETROL,"Hosur Road, Singasandra, Bengaluru",https://www.cars24.com/buy-used-hyundai-i20-2014-cars-bangalore-10223514781/,https://fastly-production.24c.in/hello-ar/dev/uploads/cea22c7d-6c63-40e3-97b1-9105507de027/2ff301e3-23b0-4a9c-9ee3-fc4ece54c2a6/43.jpg?w=690&auto=format
165,Renault Duster,"5,25,000",2014,91340,DIESEL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-renault-duster-2014-cars-bangalore-10234752753/,https://fastly-production.24c.in/hello-ar/dev/uploads/65267bfc15c76563917b60f0/3745ab22-9c2d-4a00-9998-2b2d8ab5f5b3/44.jpg?w=690&auto=format
166,Renault Kwid,"3,72,000",2018,74137,PETROL,"GT World Mall, Bengaluru",https://www.cars24.com/buy-used-renault-kwid-2018-cars-bangalore-10283870758/,https://fastly-production.24c.in/hello-ar/dev/uploads/194f33be-bcf2-441a-b609-f3d22066b479/30103f28-7386-4b3b-9a87-d7acb6b8efc2/41.jpg?w=690&auto=format
167,Hyundai Eon,"2,63,000",2014,46602,PETROL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-hyundai-eon-2014-cars-bangalore-10230710763/,https://fastly-production.24c.in/hello-ar/dev/uploads/30d81a9d-9034-42cf-a4d1-69f041b104a6/46c98680-07e8-43f0-9a65-1c573a5eb48f/44.jpg?w=690&auto=format
168,Hyundai NEW I20,"9,40,000",2021,40429,PETROL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-hyundai-new-i20-2021-cars-bangalore-10284316748/,https://fastly-production.24c.in/hello-ar/dev/uploads/64ad32b42c094edfd7f5f494/88de713a-6790-47cd-af59-f7dc3705b65e/slot/10284316748-4d82fc0d79b04bf89af5b9a514672b12-Exterior-8.jpg?w=690&auto=format
