CarName,Price,Year,KilometersDriven,Fuel Type,Location
Maruti Suzuki Wagon R 1.0 VXI CNG,6.64 Lakh,2022,3K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Ignis Alpha AMT Petrol,6.87 Lakh,2021,18K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Maruti Suzuki Wagon R 1.0 VXI CNG,6.58 Lakh,2022,16K km,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Tata Nexon XZA Plus Dual Tone Roof AMT Petrol,8.14 Lakh,2018,30K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Nissan Magnite XV Premium Turbo CVT (O) Dual Tone,9.52 Lakh,2021,15K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Toyota Yaris V,7.77 Lakh,2018,24K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Creta 1.6 EX VTVT,9.35 Lakh,2019,25K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Baleno Delta Petrol,6.22 Lakh,2019,34K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Kia Sonet GTX Plus 1.5 AT Dual Tone,13.15 Lakh,2020,39K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Neo Fluidic Elantra 1.8 SX AT VTVT,5.79 Lakh,2013,51K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Honda City VX CVT,7.29 Lakh,2016,41K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Elite i20 Asta 1.2,4.99 Lakh,2015,27K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Toyota Etios VX D,4.93 Lakh,2014,80K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Jeep Compass Limited (O) 1.4 Petrol DCT,22.95 Lakh,2021,15K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Maruti Suzuki Celerio VXI CNG,4.03 Lakh,2018,117K km,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
